R	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14
R257	0.000107	-512	0.000107	-512	0.000107	-512	0.000107	-512	0.000107	-512	0.000107	-512	0.00121	-512
R258	0.000107	-514	0.000107	-514	0.000107	-514	0.000107	-514	0.000107	-514	0.000107	-514	0.001233	-514
R259	0.000107	-516	0.000107	-516	0.000107	-516	0.000107	-516	0.000107	-516	0.000107	-516	0.001258	-516
R260	0.000107	-518	0.000107	-518	0.000107	-518	0.000107	-518	0.000107	-518	0.000107	-518	0.00127	-518
R261	0.000107	-520	0.000107	-520	0.000107	-520	0.000107	-520	0.000107	-520	0.000107	-520	0.001259	-520
R262	0.000107	-522	0.000107	-522	0.000107	-522	0.000107	-522	0.000107	-522	0.000107	-522	0.00124	-522
R263	0.000107	-524	0.000107	-524	0.000107	-524	0.000107	-524	0.000107	-524	0.000107	-524	0.001171	-524
R264	0.000107	-526	0.000107	-526	0.000107	-526	0.000107	-526	0.000107	-526	0.000107	-526	0.001071	-526
R265	0.000107	-528	0.000107	-528	0.000107	-528	0.000107	-528	0.000107	-528	0.000107	-528	0.0009039	-528
R266	0.000107	-530	0.000107	-530	0.000107	-530	0.000107	-530	0.000107	-530	0.000107	-530	0.0006622	-530
R267	0.000107	-532	0.000107	-532	0.000107	-532	0.000107	-532	0.000107	-532	0.000107	-532	0.0003772	-532
R268	0.000107	-534	0.000107	-534	0.000107	-534	0.000107	-534	0.000107	-534	0.000107	-534	0.0001674	-534
R269	0.000107	-536	0.000107	-536	0.000107	-536	0.000107	-536	0.000107	-536	0.000107	-536	0.0001119	-536
R270	0.000107	-538	0.000107	-538	0.000107	-538	0.000107	-538	0.000107	-538	0.000107	-538	0.0001073	-538
R271	0.000107	-540	0.000107	-540	0.000107	-540	0.000107	-540	0.000107	-540	0.000107	-540	0.0001071	-540
R272	0.000107	-542	0.000107	-542	0.000107	-542	0.000107	-542	0.000107	-542	0.000107	-542	0.000107	-542
R273	0.000107	-544	0.000107	-544	0.000107	-544	0.000107	-544	0.000107	-544	0.000107	-544	0.000107	-544
R274	0.000107	-546	0.000107	-546	0.000107	-546	0.000107	-546	0.000107	-546	0.000107	-546	0.000107	-546
R275	0.000107	-548	0.000107	-548	0.000107	-548	0.000107	-548	0.000107	-548	0.000107	-548	0.000107	-548
R276	0.000107	-550	0.000107	-550	0.000107	-550	0.000107	-550	0.000107	-550	0.000107	-550	0.000107	-550
R277	0.000107	-552	0.000107	-552	0.000107	-552	0.000107	-552	0.000107	-552	0.000107	-552	0.000107	-552
R278	0.000107	-554	0.000107	-554	0.000107	-554	0.000107	-554	0.000107	-554	0.000107	-554	0.000107	-554
R279	0.000107	-556	0.000107	-556	0.000107	-556	0.000107	-556	0.000107	-556	0.000107	-556	0.000107	-556
R280	0.000107	-558	0.000107	-558	0.000107	-558	0.000107	-558	0.000107	-558	0.000107	-558	0.000107	-558
R281	0.000107	-560	0.000107	-560	0.000107	-560	0.000107	-560	0.000107	-560	0.000107	-560	0.000107	-560
R282	0.000107	-562	0.000107	-562	0.000107	-562	0.000107	-562	0.000107	-562	0.000107	-562	0.000107	-562
R283	0.000107	-564	0.000107	-564	0.000107	-564	0.000107	-564	0.000107	-564	0.000107	-564	0.000107	-564
R284	0.000107	-566	0.000107	-566	0.000107	-566	0.000107	-566	0.000107	-566	0.000107	-566	0.000107	-566
R285	0.000107	-568	0.000107	-568	0.000107	-568	0.000107	-568	0.000107	-568	0.000107	-568	0.000107	-568
R286	0.000107	-570	0.000107	-570	0.000107	-570	0.000107	-570	0.000107	-570	0.000107	-570	0.000107	-570
R287	0.000107	-572	0.000107	-572	0.000107	-572	0.000107	-572	0.000107	-572	0.000107	-572	0.000107	-572
R288	0.000107	-574	0.000107	-574	0.000107	-574	0.000107	-574	0.000107	-574	0.000107	-574	0.000107	-574
R289	0.000107	-576	0.000107	-576	0.000107	-576	0.000107	-576	0.000107	-576	0.000107	-576	0.000107	-576
R290	0.000107	-578	0.000107	-578	0.000107	-578	0.000107	-578	0.000107	-578	0.000107	-578	0.000107	-578
R291	0.000107	-580	0.000107	-580	0.000107	-580	0.000107	-580	0.000107	-580	0.000107	-580	0.000107	-580
R292	0.000107	-582	0.000107	-582	0.000107	-582	0.000107	-582	0.000107	-582	0.000107	-582	0.000107	-582
R293	0.000107	-584	0.000107	-584	0.000107	-584	0.000107	-584	0.000107	-584	0.000107	-584	0.000107	-584
R294	0.000107	-586	0.000107	-586	0.000107	-586	0.000107	-586	0.000107	-586	0.000107	-586	0.000107	-586
R295	0.000107	-588	0.000107	-588	0.000107	-588	0.000107	-588	0.000107	-588	0.000107	-588	0.000107	-588
R296	0.000107	-590	0.000107	-590	0.000107	-590	0.000107	-590	0.000107	-590	0.000107	-590	0.000107	-590
R297	0.000107	-592	0.000107	-592	0.000107	-592	0.000107	-592	0.000107	-592	0.000107	-592	0.000107	-592
R298	0.000107	-594	0.000107	-594	0.000107	-594	0.000107	-594	0.000107	-594	0.000107	-594	0.000107	-594
R299	0.000107	-596	0.000107	-596	0.000107	-596	0.000107	-596	0.000107	-596	0.000107	-596	0.000107	-596
R300	0.000107	-598	0.000107	-598	0.000107	-598	0.000107	-598	0.000107	-598	0.000107	-598	0.000107	-598
R301	0.000107	-600	0.000107	-600	0.000107	-600	0.000107	-600	0.000107	-600	0.000107	-600	0.000107	-600
